provider_number,year,state,state_name,uncomp_care,uncomp_care_m,expand_year,expand_ever,expanded,date_adopted,post,treat,time_to_treat,time_to_treat_bin
320085,2013,NY,New York,2821950.0,2.82195,2014.0,1,1,2014-01-01,0,0,-1,-1
320085,2014,NY,New York,3182038.0,3.182038,2014.0,1,1,2014-01-01,1,1,0,0
320085,2015,NY,New York,1939162.0,1.939162,2014.0,1,1,2014-01-01,1,1,1,1
320085,2016,NY,New York,1252781.0,1.252781,2014.0,1,1,2014-01-01,1,1,2,2
320085,2017,NY,New York,3127748.0,3.127748,2014.0,1,1,2014-01-01,1,1,3,3
320085,2018,NY,New York,2330916.0,2.330916,2014.0,1,1,2014-01-01,1,1,4,4
320086,2012,NY,New York,1764456.0,1.764456,2014.0,1,1,2014-01-01,0,0,-2,-2
320086,2013,NY,New York,1195394.0,1.195394,2014.0,1,1,2014-01-01,0,0,-1,-1
320086,2014,NY,New York,534631.0,0.534631,2014.0,1,1,2014-01-01,1,1,0,0
320086,2015,NY,New York,750155.0,0.750155,2014.0,1,1,2014-01-01,1,1,1,1
320086,2016,NY,New York,791152.0,0.791152,2014.0,1,1,2014-01-01,1,1,2,2
320086,2017,NY,New York,935434.0,0.935434,2014.0,1,1,2014-01-01,1,1,3,3
320086,2018,NY,New York,1127551.0,1.127551,2014.0,1,1,2014-01-01,1,1,4,4
320089,2013,NY,New York,7313912.0,7.313912,2014.0,1,1,2014-01-01,0,0,-1,-1
320089,2014,NY,New York,7018746.0,7.018746,2014.0,1,1,2014-01-01,1,1,0,0
320089,2015,NY,New York,2863016.0,2.863016,2014.0,1,1,2014-01-01,1,1,1,1
320089,2016,NY,New York,4301731.0,4.301731,2014.0,1,1,2014-01-01,1,1,2,2
320089,2017,NY,New York,2518540.0,2.51854,2014.0,1,1,2014-01-01,1,1,3,3
320089,2018,NY,New York,3676016.0,3.676016,2014.0,1,1,2014-01-01,1,1,4,4
321300,2012,NY,New York,2185223.0,2.185223,2014.0,1,1,2014-01-01,0,0,-2,-2
321300,2013,NY,New York,2096448.0,2.096448,2014.0,1,1,2014-01-01,0,0,-1,-1
321300,2014,NY,New York,2144698.0,2.144698,2014.0,1,1,2014-01-01,1,1,0,0
321300,2015,NY,New York,1427079.0,1.427079,2014.0,1,1,2014-01-01,1,1,1,1
321300,2016,NY,New York,1974745.0,1.974745,2014.0,1,1,2014-01-01,1,1,2,2
321300,2017,NY,New York,2225040.0,2.22504,2014.0,1,1,2014-01-01,1,1,3,3
321300,2018,NY,New York,1592603.0,1.592603,2014.0,1,1,2014-01-01,1,1,4,4
321301,2011,NY,New York,806130.0,0.80613,2014.0,1,1,2014-01-01,0,0,-3,-3
321301,2012,NY,New York,1040171.0,1.040171,2014.0,1,1,2014-01-01,0,0,-2,-2
321301,2014,NY,New York,1426724.0,1.426724,2014.0,1,1,2014-01-01,1,1,0,0
321301,2015,NY,New York,986912.0,0.986912,2014.0,1,1,2014-01-01,1,1,1,1
321301,2016,NY,New York,980903.0,0.980903,2014.0,1,1,2014-01-01,1,1,2,2
321301,2017,NY,New York,967884.0,0.967884,2014.0,1,1,2014-01-01,1,1,3,3
321301,2018,NY,New York,1273406.0,1.273406,2014.0,1,1,2014-01-01,1,1,4,4
321302,2011,NY,New York,982242.0,0.982242,2014.0,1,1,2014-01-01,0,0,-3,-3
321302,2012,NY,New York,975376.0,0.975376,2014.0,1,1,2014-01-01,0,0,-2,-2
321302,2014,NY,New York,930173.0,0.930173,2014.0,1,1,2014-01-01,1,1,0,0
321302,2015,NY,New York,698735.0,0.698735,2014.0,1,1,2014-01-01,1,1,1,1
321302,2016,NY,New York,1311765.0,1.311765,2014.0,1,1,2014-01-01,1,1,2,2
321302,2017,NY,New York,764068.0,0.764068,2014.0,1,1,2014-01-01,1,1,3,3
321302,2018,NY,New York,880856.0,0.880856,2014.0,1,1,2014-01-01,1,1,4,4
321304,2012,NY,New York,946309.0,0.946309,2014.0,1,1,2014-01-01,0,0,-2,-2
321304,2013,NY,New York,1466234.0,1.466234,2014.0,1,1,2014-01-01,0,0,-1,-1
321304,2014,NY,New York,1677386.0,1.677386,2014.0,1,1,2014-01-01,1,1,0,0
321304,2015,NY,New York,1227382.0,1.227382,2014.0,1,1,2014-01-01,1,1,1,1
321304,2016,NY,New York,2121977.0,2.121977,2014.0,1,1,2014-01-01,1,1,2,2
321304,2017,NY,New York,978817.0,0.978817,2014.0,1,1,2014-01-01,1,1,3,3
321304,2018,NY,New York,1077283.0,1.077283,2014.0,1,1,2014-01-01,1,1,4,4
321305,2012,NY,New York,3666349.0,3.666349,2014.0,1,1,2014-01-01,0,0,-2,-2
321305,2013,NY,New York,4051976.0,4.051976,2014.0,1,1,2014-01-01,0,0,-1,-1
321305,2014,NY,New York,4446419.0,4.446419,2014.0,1,1,2014-01-01,1,1,0,0
321305,2015,NY,New York,3097178.0,3.097178,2014.0,1,1,2014-01-01,1,1,1,1
321305,2016,NY,New York,3875537.0,3.875537,2014.0,1,1,2014-01-01,1,1,2,2
321305,2017,NY,New York,2863087.0,2.863087,2014.0,1,1,2014-01-01,1,1,3,3
321305,2018,NY,New York,2920501.0,2.920501,2014.0,1,1,2014-01-01,1,1,4,4
321306,2011,NY,New York,1967026.0,1.967026,2014.0,1,1,2014-01-01,0,0,-3,-3
321306,2012,NY,New York,2170879.0,2.170879,2014.0,1,1,2014-01-01,0,0,-2,-2
321306,2013,NY,New York,2469273.0,2.469273,2014.0,1,1,2014-01-01,0,0,-1,-1
321306,2014,NY,New York,2041486.0,2.041486,2014.0,1,1,2014-01-01,1,1,0,0
321306,2015,NY,New York,1367046.0,1.367046,2014.0,1,1,2014-01-01,1,1,1,1
321306,2016,NY,New York,1803348.0,1.803348,2014.0,1,1,2014-01-01,1,1,2,2
321306,2017,NY,New York,1523961.0,1.523961,2014.0,1,1,2014-01-01,1,1,3,3
321306,2018,NY,New York,2066527.0,2.066527,2014.0,1,1,2014-01-01,1,1,4,4
321307,2011,NY,New York,1775177.0,1.775177,2014.0,1,1,2014-01-01,0,0,-3,-3
321307,2012,NY,New York,811267.0,0.811267,2014.0,1,1,2014-01-01,0,0,-2,-2
321307,2013,NY,New York,1897085.0,1.897085,2014.0,1,1,2014-01-01,0,0,-1,-1
321307,2014,NY,New York,31603.0,0.031603,2014.0,1,1,2014-01-01,1,1,0,0
321307,2015,NY,New York,653843.0,0.653843,2014.0,1,1,2014-01-01,1,1,1,1
321307,2016,NY,New York,635641.0,0.635641,2014.0,1,1,2014-01-01,1,1,2,2
321307,2017,NY,New York,36827.0,0.036827,2014.0,1,1,2014-01-01,1,1,3,3
321307,2018,NY,New York,994632.0,0.994632,2014.0,1,1,2014-01-01,1,1,4,4
321308,2012,NY,New York,1949574.0,1.949574,2014.0,1,1,2014-01-01,0,0,-2,-2
321308,2013,NY,New York,2456134.0,2.456134,2014.0,1,1,2014-01-01,0,0,-1,-1
321308,2014,NY,New York,2257979.0,2.257979,2014.0,1,1,2014-01-01,1,1,0,0
321308,2015,NY,New York,1525419.0,1.525419,2014.0,1,1,2014-01-01,1,1,1,1
321308,2016,NY,New York,1534044.0,1.534044,2014.0,1,1,2014-01-01,1,1,2,2
321308,2017,NY,New York,1772745.0,1.772745,2014.0,1,1,2014-01-01,1,1,3,3
321308,2018,NY,New York,1960287.0,1.960287,2014.0,1,1,2014-01-01,1,1,4,4
321309,2012,NY,New York,1068389.0,1.068389,2014.0,1,1,2014-01-01,0,0,-2,-2
321309,2013,NY,New York,732039.0,0.732039,2014.0,1,1,2014-01-01,0,0,-1,-1
321309,2014,NY,New York,690184.0,0.690184,2014.0,1,1,2014-01-01,1,1,0,0
321309,2015,NY,New York,513614.0,0.513614,2014.0,1,1,2014-01-01,1,1,1,1
321309,2016,NY,New York,485713.0,0.485713,2014.0,1,1,2014-01-01,1,1,2,2
321309,2017,NY,New York,793473.0,0.793473,2014.0,1,1,2014-01-01,1,1,3,3
321309,2018,NY,New York,924823.0,0.924823,2014.0,1,1,2014-01-01,1,1,4,4
321310,2018,NY,New York,2062799.0,2.062799,2014.0,1,1,2014-01-01,1,1,4,4
322003,2013,NY,New York,11080.0,0.01108,2014.0,1,1,2014-01-01,0,0,-1,-1
322003,2014,NY,New York,25098.0,0.025098,2014.0,1,1,2014-01-01,1,1,0,0
322003,2015,NY,New York,6150.0,0.00615,2014.0,1,1,2014-01-01,1,1,1,1
322003,2016,NY,New York,9028.0,0.009028,2014.0,1,1,2014-01-01,1,1,2,2
323026,2014,NY,New York,678.0,0.000678,2014.0,1,1,2014-01-01,1,1,0,0
323027,2011,NY,New York,5357.0,0.005357,2014.0,1,1,2014-01-01,0,0,-3,-3
323027,2012,NY,New York,5532.0,0.005532,2014.0,1,1,2014-01-01,0,0,-2,-2
323027,2013,NY,New York,10458.0,0.010458,2014.0,1,1,2014-01-01,0,0,-1,-1
323027,2014,NY,New York,10128.0,0.010128,2014.0,1,1,2014-01-01,1,1,0,0
323027,2015,NY,New York,16130.0,0.01613,2014.0,1,1,2014-01-01,1,1,1,1
324010,2011,NY,New York,11392.0,0.011392,2014.0,1,1,2014-01-01,0,0,-3,-3
324010,2012,NY,New York,9280.0,0.00928,2014.0,1,1,2014-01-01,0,0,-2,-2
324012,2011,NY,New York,21526.0,0.021526,2014.0,1,1,2014-01-01,0,0,-3,-3
324014,2014,NY,New York,479.0,0.000479,2014.0,1,1,2014-01-01,1,1,0,0
324014,2015,NY,New York,17186.0,0.017186,2014.0,1,1,2014-01-01,1,1,1,1
324014,2016,NY,New York,31701.0,0.031701,2014.0,1,1,2014-01-01,1,1,2,2
324014,2017,NY,New York,18609.0,0.018609,2014.0,1,1,2014-01-01,1,1,3,3
330002,2011,NC,North Carolina,3010048.0,3.010048,2023.0,1,1,2023-12-01,0,0,-12,-3
330002,2012,NC,North Carolina,532896.0,0.532896,2023.0,1,1,2023-12-01,0,0,-11,-3
330003,2011,NC,North Carolina,3333152.0,3.333152,2023.0,1,1,2023-12-01,0,0,-12,-3
330003,2012,NC,North Carolina,3791311.0,3.791311,2023.0,1,1,2023-12-01,0,0,-11,-3
330003,2013,NC,North Carolina,1699052.0,1.699052,2023.0,1,1,2023-12-01,0,0,-10,-3
330003,2014,NC,North Carolina,2687745.0,2.687745,2023.0,1,1,2023-12-01,1,0,-9,-3
330003,2015,NC,North Carolina,1681179.0,1.681179,2023.0,1,1,2023-12-01,1,0,-8,-3
330003,2016,NC,North Carolina,2705598.0,2.705598,2023.0,1,1,2023-12-01,1,0,-7,-3
330003,2017,NC,North Carolina,2878415.0,2.878415,2023.0,1,1,2023-12-01,1,0,-6,-3
330003,2018,NC,North Carolina,2495452.0,2.495452,2023.0,1,1,2023-12-01,1,0,-5,-3
330004,2011,NC,North Carolina,6733163.0,6.733163,2023.0,1,1,2023-12-01,0,0,-12,-3
330004,2012,NC,North Carolina,5768730.0,5.76873,2023.0,1,1,2023-12-01,0,0,-11,-3
330004,2013,NC,North Carolina,5089283.0,5.089283,2023.0,1,1,2023-12-01,0,0,-10,-3
330004,2014,NC,North Carolina,3655290.0,3.65529,2023.0,1,1,2023-12-01,1,0,-9,-3
330004,2015,NC,North Carolina,3044035.0,3.044035,2023.0,1,1,2023-12-01,1,0,-8,-3
330004,2016,NC,North Carolina,4311203.0,4.311203,2023.0,1,1,2023-12-01,1,0,-7,-3
330004,2017,NC,North Carolina,3899174.0,3.899174,2023.0,1,1,2023-12-01,1,0,-6,-3
330004,2018,NC,North Carolina,3677165.0,3.677165,2023.0,1,1,2023-12-01,1,0,-5,-3
330005,2011,NC,North Carolina,13439346.0,13.439346,2023.0,1,1,2023-12-01,0,0,-12,-3
330005,2012,NC,North Carolina,14142835.0,14.142835,2023.0,1,1,2023-12-01,0,0,-11,-3
330005,2013,NC,North Carolina,13010354.0,13.010354,2023.0,1,1,2023-12-01,0,0,-10,-3
330005,2014,NC,North Carolina,10981413.0,10.981413,2023.0,1,1,2023-12-01,1,0,-9,-3
330005,2015,NC,North Carolina,9557680.0,9.55768,2023.0,1,1,2023-12-01,1,0,-8,-3
330005,2016,NC,North Carolina,12114805.0,12.114805,2023.0,1,1,2023-12-01,1,0,-7,-3
330005,2017,NC,North Carolina,12952446.0,12.952446,2023.0,1,1,2023-12-01,1,0,-6,-3
330005,2018,NC,North Carolina,20046538.0,20.046538,2023.0,1,1,2023-12-01,1,0,-5,-3
330006,2011,NC,North Carolina,9569393.0,9.569393,2023.0,1,1,2023-12-01,0,0,-12,-3
330006,2012,NC,North Carolina,9017246.0,9.017246,2023.0,1,1,2023-12-01,0,0,-11,-3
330006,2013,NC,North Carolina,11410710.0,11.41071,2023.0,1,1,2023-12-01,0,0,-10,-3
330006,2014,NC,North Carolina,11803950.0,11.80395,2023.0,1,1,2023-12-01,1,0,-9,-3
330006,2015,NC,North Carolina,13398725.0,13.398725,2023.0,1,1,2023-12-01,1,0,-8,-3
330006,2016,NC,North Carolina,12051390.0,12.05139,2023.0,1,1,2023-12-01,1,0,-7,-3
330006,2017,NC,North Carolina,11956529.0,11.956529,2023.0,1,1,2023-12-01,1,0,-6,-3
330006,2018,NC,North Carolina,11701389.0,11.701389,2023.0,1,1,2023-12-01,1,0,-5,-3
330008,2011,NC,North Carolina,1484459.0,1.484459,2023.0,1,1,2023-12-01,0,0,-12,-3
330008,2012,NC,North Carolina,1161131.0,1.161131,2023.0,1,1,2023-12-01,0,0,-11,-3
330008,2013,NC,North Carolina,1026064.0,1.026064,2023.0,1,1,2023-12-01,0,0,-10,-3
330008,2014,NC,North Carolina,1822927.0,1.822927,2023.0,1,1,2023-12-01,1,0,-9,-3
330008,2015,NC,North Carolina,1655558.0,1.655558,2023.0,1,1,2023-12-01,1,0,-8,-3
330008,2016,NC,North Carolina,2294336.0,2.294336,2023.0,1,1,2023-12-01,1,0,-7,-3
330008,2017,NC,North Carolina,2294396.0,2.294396,2023.0,1,1,2023-12-01,1,0,-6,-3
330008,2018,NC,North Carolina,989981.0,0.989981,2023.0,1,1,2023-12-01,1,0,-5,-3
330009,2011,NC,North Carolina,57669634.0,57.669634,2023.0,1,1,2023-12-01,0,0,-12,-3
330009,2012,NC,North Carolina,48609072.0,48.609072,2023.0,1,1,2023-12-01,0,0,-11,-3
330009,2013,NC,North Carolina,48098205.0,48.098205,2023.0,1,1,2023-12-01,0,0,-10,-3
330009,2014,NC,North Carolina,42567133.0,42.567133,2023.0,1,1,2023-12-01,1,0,-9,-3
330009,2015,NC,North Carolina,45014394.0,45.014394,2023.0,1,1,2023-12-01,1,0,-8,-3
330009,2016,NC,North Carolina,56614260.0,56.61426,2023.0,1,1,2023-12-01,1,0,-7,-3
330009,2017,NC,North Carolina,59525606.0,59.525606,2023.0,1,1,2023-12-01,1,0,-6,-3
330009,2018,NC,North Carolina,54314625.0,54.314625,2023.0,1,1,2023-12-01,1,0,-5,-3
330011,2011,NC,North Carolina,6785544.0,6.785544,2023.0,1,1,2023-12-01,0,0,-12,-3
330011,2012,NC,North Carolina,18252214.0,18.252214,2023.0,1,1,2023-12-01,0,0,-11,-3
330011,2013,NC,North Carolina,16083445.0,16.083445,2023.0,1,1,2023-12-01,0,0,-10,-3
330011,2014,NC,North Carolina,10113203.0,10.113203,2023.0,1,1,2023-12-01,1,0,-9,-3
330011,2015,NC,North Carolina,4374129.0,4.374129,2023.0,1,1,2023-12-01,1,0,-8,-3
330011,2016,NC,North Carolina,8192207.0,8.192207,2023.0,1,1,2023-12-01,1,0,-7,-3
330011,2017,NC,North Carolina,9115278.0,9.115278,2023.0,1,1,2023-12-01,1,0,-6,-3
330011,2018,NC,North Carolina,9833811.0,9.833811,2023.0,1,1,2023-12-01,1,0,-5,-3
330013,2011,NC,North Carolina,13116065.0,13.116065,2023.0,1,1,2023-12-01,0,0,-12,-3
330013,2012,NC,North Carolina,10761158.0,10.761158,2023.0,1,1,2023-12-01,0,0,-11,-3
330013,2013,NC,North Carolina,10433024.0,10.433024,2023.0,1,1,2023-12-01,0,0,-10,-3
330013,2014,NC,North Carolina,8734471.0,8.734471,2023.0,1,1,2023-12-01,1,0,-9,-3
330013,2015,NC,North Carolina,7336646.0,7.336646,2023.0,1,1,2023-12-01,1,0,-8,-3
330013,2016,NC,North Carolina,9822589.0,9.822589,2023.0,1,1,2023-12-01,1,0,-7,-3
330013,2017,NC,North Carolina,11399855.0,11.399855,2023.0,1,1,2023-12-01,1,0,-6,-3
330013,2018,NC,North Carolina,10253553.0,10.253553,2023.0,1,1,2023-12-01,1,0,-5,-3
330014,2011,NC,North Carolina,46224919.0,46.224919,2023.0,1,1,2023-12-01,0,0,-12,-3
330014,2012,NC,North Carolina,28754204.0,28.754204,2023.0,1,1,2023-12-01,0,0,-11,-3
330014,2013,NC,North Carolina,31432599.0,31.432599,2023.0,1,1,2023-12-01,0,0,-10,-3
330014,2014,NC,North Carolina,25686128.0,25.686128,2023.0,1,1,2023-12-01,1,0,-9,-3
330014,2015,NC,North Carolina,22058083.0,22.058083,2023.0,1,1,2023-12-01,1,0,-8,-3
330014,2016,NC,North Carolina,30044807.0,30.044807,2023.0,1,1,2023-12-01,1,0,-7,-3
330014,2017,NC,North Carolina,31418223.0,31.418223,2023.0,1,1,2023-12-01,1,0,-6,-3
330014,2018,NC,North Carolina,21206310.0,21.20631,2023.0,1,1,2023-12-01,1,0,-5,-3
330019,2011,NC,North Carolina,2656509.0,2.656509,2023.0,1,1,2023-12-01,0,0,-12,-3
330019,2012,NC,North Carolina,2847544.0,2.847544,2023.0,1,1,2023-12-01,0,0,-11,-3
330019,2013,NC,North Carolina,2564736.0,2.564736,2023.0,1,1,2023-12-01,0,0,-10,-3
330019,2014,NC,North Carolina,1977370.0,1.97737,2023.0,1,1,2023-12-01,1,0,-9,-3
330019,2015,NC,North Carolina,2555357.0,2.555357,2023.0,1,1,2023-12-01,1,0,-8,-3
330019,2016,NC,North Carolina,3004903.0,3.004903,2023.0,1,1,2023-12-01,1,0,-7,-3
330019,2017,NC,North Carolina,3166797.0,3.166797,2023.0,1,1,2023-12-01,1,0,-6,-3
330019,2018,NC,North Carolina,801256.0,0.801256,2023.0,1,1,2023-12-01,1,0,-5,-3
330023,2011,NC,North Carolina,14616214.0,14.616214,2023.0,1,1,2023-12-01,0,0,-12,-3
330023,2012,NC,North Carolina,16265287.0,16.265287,2023.0,1,1,2023-12-01,0,0,-11,-3
330023,2013,NC,North Carolina,15085642.0,15.085642,2023.0,1,1,2023-12-01,0,0,-10,-3
330023,2014,NC,North Carolina,13024064.0,13.024064,2023.0,1,1,2023-12-01,1,0,-9,-3
330023,2015,NC,North Carolina,10735175.0,10.735175,2023.0,1,1,2023-12-01,1,0,-8,-3
330023,2016,NC,North Carolina,9620710.0,9.62071,2023.0,1,1,2023-12-01,1,0,-7,-3
330023,2017,NC,North Carolina,10410748.0,10.410748,2023.0,1,1,2023-12-01,1,0,-6,-3
330023,2018,NC,North Carolina,6413086.0,6.413086,2023.0,1,1,2023-12-01,1,0,-5,-3
330024,2011,NC,North Carolina,32240359.0,32.240359,2023.0,1,1,2023-12-01,0,0,-12,-3
330024,2012,NC,North Carolina,32226495.0,32.226495,2023.0,1,1,2023-12-01,0,0,-11,-3
330024,2013,NC,North Carolina,43962165.0,43.962165,2023.0,1,1,2023-12-01,0,0,-10,-3
330024,2014,NC,North Carolina,45116462.0,45.116462,2023.0,1,1,2023-12-01,1,0,-9,-3
330024,2015,NC,North Carolina,37090605.0,37.090605,2023.0,1,1,2023-12-01,1,0,-8,-3
330024,2016,NC,North Carolina,30991678.0,30.991678,2023.0,1,1,2023-12-01,1,0,-7,-3
330024,2017,NC,North Carolina,34125011.0,34.125011,2023.0,1,1,2023-12-01,1,0,-6,-3
330024,2018,NC,North Carolina,33909779.0,33.909779,2023.0,1,1,2023-12-01,1,0,-5,-3
330027,2011,NC,North Carolina,39218912.0,39.218912,2023.0,1,1,2023-12-01,0,0,-12,-3
330027,2012,NC,North Carolina,33922230.0,33.92223,2023.0,1,1,2023-12-01,0,0,-11,-3
330027,2013,NC,North Carolina,40164588.0,40.164588,2023.0,1,1,2023-12-01,0,0,-10,-3
330027,2014,NC,North Carolina,35981273.0,35.981273,2023.0,1,1,2023-12-01,1,0,-9,-3
330027,2015,NC,North Carolina,35906036.0,35.906036,2023.0,1,1,2023-12-01,1,0,-8,-3
330027,2016,NC,North Carolina,37847086.0,37.847086,2023.0,1,1,2023-12-01,1,0,-7,-3
330027,2017,NC,North Carolina,36599693.0,36.599693,2023.0,1,1,2023-12-01,1,0,-6,-3
330027,2018,NC,North Carolina,56304057.0,56.304057,2023.0,1,1,2023-12-01,1,0,-5,-3
330028,2011,NC,North Carolina,12923960.0,12.92396,2023.0,1,1,2023-12-01,0,0,-12,-3
330028,2012,NC,North Carolina,12442648.0,12.442648,2023.0,1,1,2023-12-01,0,0,-11,-3
330028,2013,NC,North Carolina,13074046.0,13.074046,2023.0,1,1,2023-12-01,0,0,-10,-3
330028,2014,NC,North Carolina,12798592.0,12.798592,2023.0,1,1,2023-12-01,1,0,-9,-3
330028,2015,NC,North Carolina,9371015.0,9.371015,2023.0,1,1,2023-12-01,1,0,-8,-3
330028,2016,NC,North Carolina,12842061.0,12.842061,2023.0,1,1,2023-12-01,1,0,-7,-3
330028,2017,NC,North Carolina,9901251.0,9.901251,2023.0,1,1,2023-12-01,1,0,-6,-3
330028,2018,NC,North Carolina,12429317.0,12.429317,2023.0,1,1,2023-12-01,1,0,-5,-3
330030,2011,NC,North Carolina,6005431.0,6.005431,2023.0,1,1,2023-12-01,0,0,-12,-3
330030,2012,NC,North Carolina,6200746.0,6.200746,2023.0,1,1,2023-12-01,0,0,-11,-3
330030,2013,NC,North Carolina,5090953.0,5.090953,2023.0,1,1,2023-12-01,0,0,-10,-3
330030,2014,NC,North Carolina,4074916.0,4.074916,2023.0,1,1,2023-12-01,1,0,-9,-3
330030,2015,NC,North Carolina,3722798.0,3.722798,2023.0,1,1,2023-12-01,1,0,-8,-3
330030,2016,NC,North Carolina,4572896.0,4.572896,2023.0,1,1,2023-12-01,1,0,-7,-3
330030,2017,NC,North Carolina,4626251.0,4.626251,2023.0,1,1,2023-12-01,1,0,-6,-3
330030,2018,NC,North Carolina,4006364.0,4.006364,2023.0,1,1,2023-12-01,1,0,-5,-3
330033,2011,NC,North Carolina,3155743.0,3.155743,2023.0,1,1,2023-12-01,0,0,-12,-3
330033,2012,NC,North Carolina,4499459.0,4.499459,2023.0,1,1,2023-12-01,0,0,-11,-3
330033,2013,NC,North Carolina,3324206.0,3.324206,2023.0,1,1,2023-12-01,0,0,-10,-3
330033,2014,NC,North Carolina,2719252.0,2.719252,2023.0,1,1,2023-12-01,1,0,-9,-3
330033,2015,NC,North Carolina,2013588.0,2.013588,2023.0,1,1,2023-12-01,1,0,-8,-3
330033,2016,NC,North Carolina,3379345.0,3.379345,2023.0,1,1,2023-12-01,1,0,-7,-3
330033,2017,NC,North Carolina,2655717.0,2.655717,2023.0,1,1,2023-12-01,1,0,-6,-3
330033,2018,NC,North Carolina,1164562.0,1.164562,2023.0,1,1,2023-12-01,1,0,-5,-3
330037,2011,NC,North Carolina,1136048.0,1.136048,2023.0,1,1,2023-12-01,0,0,-12,-3
330037,2012,NC,North Carolina,1292017.0,1.292017,2023.0,1,1,2023-12-01,0,0,-11,-3
330037,2013,NC,North Carolina,771448.0,0.771448,2023.0,1,1,2023-12-01,0,0,-10,-3
330043,2011,NC,North Carolina,10904645.0,10.904645,2023.0,1,1,2023-12-01,0,0,-12,-3
330043,2012,NC,North Carolina,13728596.0,13.728596,2023.0,1,1,2023-12-01,0,0,-11,-3
330043,2013,NC,North Carolina,8379024.0,8.379024,2023.0,1,1,2023-12-01,0,0,-10,-3
330043,2014,NC,North Carolina,8260746.0,8.260746,2023.0,1,1,2023-12-01,1,0,-9,-3
330043,2015,NC,North Carolina,8704290.0,8.70429,2023.0,1,1,2023-12-01,1,0,-8,-3
330043,2016,NC,North Carolina,8929118.0,8.929118,2023.0,1,1,2023-12-01,1,0,-7,-3
330043,2017,NC,North Carolina,11793101.0,11.793101,2023.0,1,1,2023-12-01,1,0,-6,-3
330043,2018,NC,North Carolina,14667820.0,14.66782,2023.0,1,1,2023-12-01,1,0,-5,-3
330044,2011,NC,North Carolina,3626949.0,3.626949,2023.0,1,1,2023-12-01,0,0,-12,-3
330044,2012,NC,North Carolina,3984652.0,3.984652,2023.0,1,1,2023-12-01,0,0,-11,-3
330044,2013,NC,North Carolina,3561198.0,3.561198,2023.0,1,1,2023-12-01,0,0,-10,-3
330044,2014,NC,North Carolina,3229415.0,3.229415,2023.0,1,1,2023-12-01,1,0,-9,-3
330044,2015,NC,North Carolina,2495267.0,2.495267,2023.0,1,1,2023-12-01,1,0,-8,-3
330044,2016,NC,North Carolina,14173510.0,14.17351,2023.0,1,1,2023-12-01,1,0,-7,-3
330044,2017,NC,North Carolina,20082261.0,20.082261,2023.0,1,1,2023-12-01,1,0,-6,-3
330044,2018,NC,North Carolina,2956925.0,2.956925,2023.0,1,1,2023-12-01,1,0,-5,-3
330045,2011,NC,North Carolina,6427604.0,6.427604,2023.0,1,1,2023-12-01,0,0,-12,-3
330045,2012,NC,North Carolina,7168785.0,7.168785,2023.0,1,1,2023-12-01,0,0,-11,-3
330045,2013,NC,North Carolina,962411.0,0.962411,2023.0,1,1,2023-12-01,0,0,-10,-3
330045,2014,NC,North Carolina,2885806.0,2.885806,2023.0,1,1,2023-12-01,1,0,-9,-3
330045,2015,NC,North Carolina,2963150.0,2.96315,2023.0,1,1,2023-12-01,1,0,-8,-3
330045,2016,NC,North Carolina,3353038.0,3.353038,2023.0,1,1,2023-12-01,1,0,-7,-3
330045,2017,NC,North Carolina,8399317.0,8.399317,2023.0,1,1,2023-12-01,1,0,-6,-3
330045,2018,NC,North Carolina,5711651.0,5.711651,2023.0,1,1,2023-12-01,1,0,-5,-3
330046,2011,NC,North Carolina,50512196.0,50.512196,2023.0,1,1,2023-12-01,0,0,-12,-3
330046,2012,NC,North Carolina,55431303.0,55.431303,2023.0,1,1,2023-12-01,0,0,-11,-3
330046,2013,NC,North Carolina,31494264.0,31.494264,2023.0,1,1,2023-12-01,0,0,-10,-3
330046,2014,NC,North Carolina,27595322.0,27.595322,2023.0,1,1,2023-12-01,1,0,-9,-3
330046,2015,NC,North Carolina,29158614.0,29.158614,2023.0,1,1,2023-12-01,1,0,-8,-3
330046,2016,NC,North Carolina,25685254.0,25.685254,2023.0,1,1,2023-12-01,1,0,-7,-3
330046,2017,NC,North Carolina,31379076.0,31.379076,2023.0,1,1,2023-12-01,1,0,-6,-3
330046,2018,NC,North Carolina,28537571.0,28.537571,2023.0,1,1,2023-12-01,1,0,-5,-3
330047,2012,NC,North Carolina,2709591.0,2.709591,2023.0,1,1,2023-12-01,0,0,-11,-3
330047,2013,NC,North Carolina,2874238.0,2.874238,2023.0,1,1,2023-12-01,0,0,-10,-3
330047,2014,NC,North Carolina,2636759.0,2.636759,2023.0,1,1,2023-12-01,1,0,-9,-3
330047,2015,NC,North Carolina,2108282.0,2.108282,2023.0,1,1,2023-12-01,1,0,-8,-3
330047,2016,NC,North Carolina,2871132.0,2.871132,2023.0,1,1,2023-12-01,1,0,-7,-3
330047,2017,NC,North Carolina,3492400.0,3.4924,2023.0,1,1,2023-12-01,1,0,-6,-3
330047,2018,NC,North Carolina,3831092.0,3.831092,2023.0,1,1,2023-12-01,1,0,-5,-3
330049,2011,NC,North Carolina,1282947.0,1.282947,2023.0,1,1,2023-12-01,0,0,-12,-3
330049,2012,NC,North Carolina,1755567.0,1.755567,2023.0,1,1,2023-12-01,0,0,-11,-3
330049,2013,NC,North Carolina,2013139.0,2.013139,2023.0,1,1,2023-12-01,0,0,-10,-3
